ddd:010147201:mpeg21:p001:alto_1.jpg;illustratie met onderschrift;Algemeen Handelsblad;1891-11-21;http://resolver.kb.nl/resolve?urn=ddd:010147201:mpeg21:a0001;logo;drawing
ddd:011001385:mpeg21:p007:alto_1.jpg;illustratie met onderschrift;Rotterdamsch nieuwsblad;1891-10-08;http://resolver.kb.nl/resolve?urn=ddd:011001385:mpeg21:a0087;maps;drawing
ddd:011001439:mpeg21:p005:alto_1.jpg;illustratie met onderschrift;Rotterdamsch nieuwsblad;1891-12-10;http://resolver.kb.nl/resolve?urn=ddd:011001439:mpeg21:a0069;maps;drawing
ddd:011001433:mpeg21:p007:alto_1.jpg;illustratie met onderschrift;Rotterdamsch nieuwsblad;1891-12-03;http://resolver.kb.nl/resolve?urn=ddd:011001433:mpeg21:a0106;cartoon;drawing
ddd:011001409:mpeg21:p007:alto_1.jpg;illustratie met onderschrift;Rotterdamsch nieuwsblad;1891-11-05;http://resolver.kb.nl/resolve?urn=ddd:011001409:mpeg21:a0103;face cartoon;drawing
ddd:011001403:mpeg21:p005:alto_1.jpg;illustratie met onderschrift;Rotterdamsch nieuwsblad;1891-10-29;http://resolver.kb.nl/resolve?urn=ddd:011001403:mpeg21:a0084;building;drawing
ddd:011001391:mpeg21:p007:alto_1.jpg;illustratie met onderschrift;Rotterdamsch nieuwsblad;1891-10-15;http://resolver.kb.nl/resolve?urn=ddd:011001391:mpeg21:a0111;crowds;drawing
ddd:010140266:mpeg21:p006:alto_1.jpg;illustratie met onderschrift;Het nieuws van den dag : kleine courant;1891-11-20;http://resolver.kb.nl/resolve?urn=ddd:010140266:mpeg21:a0078;maps;drawing
ddd:011001367:mpeg21:p005:alto_1.jpg;illustratie met onderschrift;Rotterdamsch nieuwsblad;1891-09-17;http://resolver.kb.nl/resolve?urn=ddd:011001367:mpeg21:a0092;maps;drawing
ddd:011001415:mpeg21:p007:alto_1.jpg;illustratie met onderschrift;Rotterdamsch nieuwsblad;1891-11-12;http://resolver.kb.nl/resolve?urn=ddd:011001415:mpeg21:a0098;maps;drawing
