MMKB04:000116475:mpeg21:p009:alto_1.jpg;illustratie met onderschrift;Haagsche courant;1887-01-03;http://resolver.kb.nl/resolve?urn=MMKB04:000116475:mpeg21:a0058;cartoon;drawing
MMKB04:000116475:mpeg21:p009:alto_2.jpg;artikel;Haagsche courant;1887-01-03;http://resolver.kb.nl/resolve?urn=MMKB04:000116475:mpeg21:a0064;cartoon;drawing
MMKB04:000116475:mpeg21:p009:alto_4.jpg;artikel;Haagsche courant;1887-01-03;http://resolver.kb.nl/resolve?urn=MMKB04:000116475:mpeg21:a0074;cartoon;drawing
MMKB04:000116475:mpeg21:p011:alto_1.jpg;illustratie met onderschrift;Haagsche courant;1887-01-03;http://resolver.kb.nl/resolve?urn=MMKB04:000116475:mpeg21:a0085;face cartoon;drawing
MMKB04:000116524:mpeg21:p011:alto_1.jpg;illustratie met onderschrift;Haagsche courant;1887-04-11;http://resolver.kb.nl/resolve?urn=MMKB04:000116524:mpeg21:a0077;cartoon;drawing
MMKB04:000116524:mpeg21:p011:alto_3.jpg;artikel;Haagsche courant;1887-04-11;http://resolver.kb.nl/resolve?urn=MMKB04:000116524:mpeg21:a0079;cartoon;drawing
MMKB04:000116524:mpeg21:p011:alto_4.jpg;artikel;Haagsche courant;1887-04-11;http://resolver.kb.nl/resolve?urn=MMKB04:000116524:mpeg21:a0085;face cartoon;drawing
MMKB04:000116524:mpeg21:p013:alto_1.jpg;illustratie met onderschrift;Haagsche courant;1887-04-11;http://resolver.kb.nl/resolve?urn=MMKB04:000116524:mpeg21:a0097;unknown;drawing
MMKB04:000116524:mpeg21:p013:alto_2.jpg;illustratie met onderschrift;Haagsche courant;1887-04-11;http://resolver.kb.nl/resolve?urn=MMKB04:000116524:mpeg21:a0108;cartoon;drawing
ddd:110617266:mpeg21:p001:alto_1.jpg;illustratie met onderschrift;Bataviaasch nieuwsblad;1887-12-31;http://resolver.kb.nl/resolve?urn=ddd:110617266:mpeg21:a0002;schematics;drawing
MMKB04:000116615:mpeg21:p011:alto_1.jpg;illustratie met onderschrift;Haagsche courant;1887-04-18;http://resolver.kb.nl/resolve?urn=MMKB04:000116615:mpeg21:a0067;unknown;drawing
MMKB04:000116615:mpeg21:p011:alto_2.jpg;illustratie met onderschrift;Haagsche courant;1887-04-18;http://resolver.kb.nl/resolve?urn=MMKB04:000116615:mpeg21:a0070;face cartoon;drawing
MMKB04:000116475:mpeg21:p010:alto_1.jpg;artikel;Haagsche courant;1887-01-03;http://resolver.kb.nl/resolve?urn=MMKB04:000116475:mpeg21:a0065;cartoon;drawing
MMKB04:000116475:mpeg21:p010:alto_2.jpg;illustratie met onderschrift;Haagsche courant;1887-01-03;http://resolver.kb.nl/resolve?urn=MMKB04:000116475:mpeg21:a0069;cartoon;drawing
MMKB04:000116475:mpeg21:p010:alto_3.jpg;illustratie met onderschrift;Haagsche courant;1887-01-03;http://resolver.kb.nl/resolve?urn=MMKB04:000116475:mpeg21:a0070;face cartoon;drawing
MMSAEN01:000039081:mpeg21:p004:alto_1.jpg;illustratie met onderschrift;Tubantia;1887-10-19;http://resolver.kb.nl/resolve?urn=MMSAEN01:000039081:mpeg21:a0017;unknown;drawing
