ddd:010109693:mpeg21:p005:alto_1.jpg;illustratie met onderschrift;Het nieuws van den dag : kleine courant;1914-11-17;http://resolver.kb.nl/resolve?urn=ddd:010109693:mpeg21:a0071;maps;drawing
ddd:010109651:mpeg21:p017:alto_1.jpg;illustratie met onderschrift;Het nieuws van den dag : kleine courant;1914-10-03;http://resolver.kb.nl/resolve?urn=ddd:010109651:mpeg21:a0186;maps;drawing
ddd:010109547:mpeg21:p006:alto_1.jpg;illustratie met onderschrift;Het nieuws van den dag : kleine courant;1914-07-27;http://resolver.kb.nl/resolve?urn=ddd:010109547:mpeg21:a0070;maps;drawing
ddd:010109696:mpeg21:p005:alto_1.jpg;illustratie met onderschrift;Het nieuws van den dag : kleine courant;1914-11-20;http://resolver.kb.nl/resolve?urn=ddd:010109696:mpeg21:a0071;maps;drawing
ddd:010109495:mpeg21:p005:alto_1.jpg;illustratie met onderschrift;Het nieuws van den dag : kleine courant;1914-08-26;http://resolver.kb.nl/resolve?urn=ddd:010109495:mpeg21:a0058;maps;drawing
ddd:010109511:mpeg21:p005:alto_1.jpg;illustratie met onderschrift;Het nieuws van den dag : kleine courant;1914-09-14;http://resolver.kb.nl/resolve?urn=ddd:010109511:mpeg21:a0059;maps;drawing
ddd:010109494:mpeg21:p005:alto_1.jpg;illustratie met onderschrift;Het nieuws van den dag : kleine courant;1914-08-25;http://resolver.kb.nl/resolve?urn=ddd:010109494:mpeg21:a0062;maps;drawing
ddd:010109510:mpeg21:p011:alto_1.jpg;illustratie met onderschrift;Het nieuws van den dag : kleine courant;1914-09-12;http://resolver.kb.nl/resolve?urn=ddd:010109510:mpeg21:a0107;maps;drawing
ddd:010109498:mpeg21:p012:alto_1.jpg;illustratie met onderschrift;Het nieuws van den dag : kleine courant;1914-08-29;http://resolver.kb.nl/resolve?urn=ddd:010109498:mpeg21:a0114;maps;drawing
ddd:010109508:mpeg21:p005:alto_1.jpg;illustratie met onderschrift;Het nieuws van den dag : kleine courant;1914-09-10;http://resolver.kb.nl/resolve?urn=ddd:010109508:mpeg21:a0066;maps;drawing
ddd:010109507:mpeg21:p005:alto_1.jpg;illustratie met onderschrift;Het nieuws van den dag : kleine courant;1914-09-09;http://resolver.kb.nl/resolve?urn=ddd:010109507:mpeg21:a0060;maps;drawing
ddd:010109708:mpeg21:p005:alto_1.jpg;illustratie met onderschrift;Het nieuws van den dag : kleine courant;1914-12-04;http://resolver.kb.nl/resolve?urn=ddd:010109708:mpeg21:a0066;maps;drawing
ddd:010109506:mpeg21:p005:alto_1.jpg;illustratie met onderschrift;Het nieuws van den dag : kleine courant;1914-09-08;http://resolver.kb.nl/resolve?urn=ddd:010109506:mpeg21:a0055;maps;drawing
ddd:010109503:mpeg21:p006:alto_1.jpg;illustratie met onderschrift;Het nieuws van den dag : kleine courant;1914-09-04;http://resolver.kb.nl/resolve?urn=ddd:010109503:mpeg21:a0069;maps;drawing
ddd:010109505:mpeg21:p005:alto_1.jpg;illustratie met onderschrift;Het nieuws van den dag : kleine courant;1914-09-07;http://resolver.kb.nl/resolve?urn=ddd:010109505:mpeg21:a0056;maps;drawing
ddd:010109472:mpeg21:p007:alto_1.jpg;illustratie met onderschrift;Het nieuws van den dag : kleine courant;1914-08-05;http://resolver.kb.nl/resolve?urn=ddd:010109472:mpeg21:a0096;maps;drawing
ddd:010109654:mpeg21:p005:alto_1.jpg;illustratie met onderschrift;Het nieuws van den dag : kleine courant;1914-10-06;http://resolver.kb.nl/resolve?urn=ddd:010109654:mpeg21:a0078;maps;drawing
ddd:010109492:mpeg21:p005:alto_1.jpg;illustratie met onderschrift;Het nieuws van den dag : kleine courant;1914-08-22;http://resolver.kb.nl/resolve?urn=ddd:010109492:mpeg21:a0054;maps;drawing
ddd:010109694:mpeg21:p005:alto_1.jpg;illustratie met onderschrift;Het nieuws van den dag : kleine courant;1914-11-18;http://resolver.kb.nl/resolve?urn=ddd:010109694:mpeg21:a0065;maps;drawing
ddd:010109695:mpeg21:p005:alto_1.jpg;illustratie met onderschrift;Het nieuws van den dag : kleine courant;1914-11-19;http://resolver.kb.nl/resolve?urn=ddd:010109695:mpeg21:a0079;maps;drawing
