ddd:010176761:mpeg21:p007:alto_1.jpg;illustratie met onderschrift;Rotterdamsch nieuwsblad;1897-01-27;http://resolver.kb.nl/resolve?urn=ddd:010176761:mpeg21:a0106;cartoon;drawing
ddd:010176771:mpeg21:p002:alto_1.jpg;illustratie met onderschrift;Rotterdamsch nieuwsblad;1897-02-08;http://resolver.kb.nl/resolve?urn=ddd:010176771:mpeg21:a0005;cartoon;drawing
ddd:010176771:mpeg21:p002:alto_2.jpg;illustratie met onderschrift;Rotterdamsch nieuwsblad;1897-02-08;http://resolver.kb.nl/resolve?urn=ddd:010176771:mpeg21:a0005;cartoon;drawing
ddd:010176771:mpeg21:p002:alto_3.jpg;illustratie met onderschrift;Rotterdamsch nieuwsblad;1897-02-08;http://resolver.kb.nl/resolve?urn=ddd:010176771:mpeg21:a0005;cartoon;drawing
ddd:010093648:mpeg21:p005:alto_1.jpg;illustratie met onderschrift;Het nieuws van den dag : kleine courant;1897-04-27;http://resolver.kb.nl/resolve?urn=ddd:010093648:mpeg21:a0052;maps;drawing
ddd:010176775:mpeg21:p005:alto_1.jpg;illustratie met onderschrift;Rotterdamsch nieuwsblad;1897-02-12;http://resolver.kb.nl/resolve?urn=ddd:010176775:mpeg21:a0061;face crowds;drawing
ddd:010176740:mpeg21:p013:alto_1.jpg;illustratie met onderschrift;Rotterdamsch nieuwsblad;1897-01-01;http://resolver.kb.nl/resolve?urn=ddd:010176740:mpeg21:a0145;sheetmusic;drawing
ddd:010176758:mpeg21:p005:alto_1.jpg;illustratie met onderschrift;Rotterdamsch nieuwsblad;1897-01-23;http://resolver.kb.nl/resolve?urn=ddd:010176758:mpeg21:a0063;cartoon;drawing
ddd:010176758:mpeg21:p005:alto_2.jpg;illustratie met onderschrift;Rotterdamsch nieuwsblad;1897-01-23;http://resolver.kb.nl/resolve?urn=ddd:010176758:mpeg21:a0063;unknown;drawing
ddd:010176758:mpeg21:p005:alto_3.jpg;illustratie met onderschrift;Rotterdamsch nieuwsblad;1897-01-23;http://resolver.kb.nl/resolve?urn=ddd:010176758:mpeg21:a0063;unknown;drawing
ddd:010176771:mpeg21:p005:alto_1.jpg;artikel;Rotterdamsch nieuwsblad;1897-02-08;http://resolver.kb.nl/resolve?urn=ddd:010176771:mpeg21:a0028;face crowds;drawing
ddd:010176771:mpeg21:p005:alto_2.jpg;illustratie met onderschrift;Rotterdamsch nieuwsblad;1897-02-08;http://resolver.kb.nl/resolve?urn=ddd:010176771:mpeg21:a0025;face cartoon;drawing
ddd:010176766:mpeg21:p006:alto_1.jpg;illustratie met onderschrift;Rotterdamsch nieuwsblad;1897-02-02;http://resolver.kb.nl/resolve?urn=ddd:010176766:mpeg21:a0057;unknown;drawing
ddd:010176756:mpeg21:p005:alto_1.jpg;illustratie met onderschrift;Rotterdamsch nieuwsblad;1897-01-21;http://resolver.kb.nl/resolve?urn=ddd:010176756:mpeg21:a0065;cartoon;drawing
ddd:010091850:mpeg21:p001:alto_1.jpg;artikel;Het nieuws van den dag : kleine courant;1897-06-13;http://resolver.kb.nl/resolve?urn=ddd:010091850:mpeg21:a0002;illustratedheaders;drawing
ddd:010091850:mpeg21:p001:alto_2.jpg;artikel;Het nieuws van den dag : kleine courant;1897-06-13;http://resolver.kb.nl/resolve?urn=ddd:010091850:mpeg21:a0002;cartoon;drawing
ddd:010176759:mpeg21:p009:alto_1.jpg;artikel;Rotterdamsch nieuwsblad;1897-01-25;http://resolver.kb.nl/resolve?urn=ddd:010176759:mpeg21:a0062;face cartoon;drawing
ddd:010176759:mpeg21:p009:alto_2.jpg;illustratie met onderschrift;Rotterdamsch nieuwsblad;1897-01-25;http://resolver.kb.nl/resolve?urn=ddd:010176759:mpeg21:a0063;unknown;drawing
ddd:010176759:mpeg21:p009:alto_3.jpg;illustratie met onderschrift;Rotterdamsch nieuwsblad;1897-01-25;http://resolver.kb.nl/resolve?urn=ddd:010176759:mpeg21:a0063;cartoon;drawing
ddd:010176774:mpeg21:p010:alto_1.jpg;illustratie met onderschrift;Rotterdamsch nieuwsblad;1897-02-11;http://resolver.kb.nl/resolve?urn=ddd:010176774:mpeg21:a0134;cartoon;drawing
ddd:010093735:mpeg21:p010:alto_1.jpg;illustratie met onderschrift;Het nieuws van den dag : kleine courant;1897-08-09;http://resolver.kb.nl/resolve?urn=ddd:010093735:mpeg21:a0087;logo;drawing
ddd:010176753:mpeg21:p010:alto_1.jpg;artikel;Rotterdamsch nieuwsblad;1897-01-18;http://resolver.kb.nl/resolve?urn=ddd:010176753:mpeg21:a0062;logo;drawing
ddd:010176753:mpeg21:p010:alto_4.jpg;artikel;Rotterdamsch nieuwsblad;1897-01-18;http://resolver.kb.nl/resolve?urn=ddd:010176753:mpeg21:a0062;face cartoon;drawing
ddd:010176753:mpeg21:p010:alto_5.jpg;artikel;Rotterdamsch nieuwsblad;1897-01-18;http://resolver.kb.nl/resolve?urn=ddd:010176753:mpeg21:a0062;cartoon;drawing
ddd:010176753:mpeg21:p010:alto_6.jpg;illustratie met onderschrift;Rotterdamsch nieuwsblad;1897-01-18;http://resolver.kb.nl/resolve?urn=ddd:010176753:mpeg21:a0063;logo;drawing
ddd:010176740:mpeg21:p005:alto_1.jpg;illustratie met onderschrift;Rotterdamsch nieuwsblad;1897-01-01;http://resolver.kb.nl/resolve?urn=ddd:010176740:mpeg21:a0043;cartoon;drawing
